,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Government,country,Coup dՎtat
205,2022-02-01,10,3,0.0,7.0,8,45,2,10,1.0,1.0,2.0,1.0,12,3.0,6,0.0,3,4,8,UA,
206,2022-03-01,10,5,0.0,27.0,11,71,2,8,0.0,2.0,6.0,1.0,9,2.0,6,0.0,2,2,7,UA,
207,2022-04-01,8,3,0.0,12.0,8,62,2,9,0.0,5.0,4.0,1.0,8,3.0,6,0.0,2,3,7,UA,
208,2022-05-01,10,3,0.0,7.0,7,47,2,8,1.0,2.0,3.0,0.0,9,6.0,9,0.0,2,3,9,UA,
209,2022-06-01,12,3,0.0,5.0,6,38,1,8,0.0,1.0,3.0,0.0,7,2.0,5,0.0,3,3,10,UA,
210,2022-07-01,10,3,0.0,4.0,4,40,1,8,1.0,2.0,2.0,1.0,8,2.0,6,0.0,2,3,16,UA,
211,2022-08-01,9,2,0.0,3.0,6,42,1,8,1.0,1.0,2.0,0.0,8,3.0,6,0.0,3,2,9,UA,
212,2022-09-01,8,2,0.0,6.0,6,43,1,6,1.0,2.0,2.0,0.0,7,3.0,8,0.0,2,3,7,UA,
213,2022-10-01,8,2,0.0,4.0,5,41,2,8,1.0,1.0,3.0,0.0,7,8.0,8,0.0,2,2,7,UA,
214,2022-11-01,8,2,0.0,4.0,6,53,2,7,1.0,1.0,3.0,1.0,6,6.0,8,0.0,3,2,7,UA,
215,2022-12-01,8,2,0.0,4.0,5,42,1,10,1.0,1.0,3.0,1.0,6,2.0,7,0.0,2,3,7,UA,
216,2005-01-01,8,79,49.0,61.0,93,50,0,0,100.0,0.0,0.0,100.0,27,0.0,85,0.0,0,0,75,AE,
217,2005-02-01,44,84,59.0,100.0,0,72,0,0,0.0,91.0,100.0,0.0,29,23.0,93,0.0,0,0,68,AE,
218,2005-03-01,16,67,0.0,0.0,0,40,64,0,0.0,0.0,38.0,0.0,20,0.0,87,0.0,0,0,44,AE,
219,2005-04-01,46,69,0.0,0.0,0,66,0,0,0.0,0.0,0.0,0.0,23,14.0,85,66.0,0,0,49,AE,
220,2005-05-01,33,68,35.0,53.0,70,52,82,45,0.0,0.0,0.0,0.0,34,43.0,93,0.0,0,0,75,AE,
221,2005-06-01,38,61,58.0,0.0,100,65,0,0,0.0,100.0,42.0,0.0,30,0.0,40,67.0,0,0,57,AE,
222,2005-07-01,22,100,36.0,0.0,0,57,0,0,0.0,0.0,73.0,0.0,26,32.0,99,0.0,0,0,57,AE,
223,2005-08-01,34,83,0.0,73.0,0,37,0,0,0.0,0.0,59.0,0.0,29,30.0,68,100.0,0,0,100,AE,
224,2005-09-01,12,52,0.0,0.0,0,44,0,0,51.0,44.0,0.0,0.0,26,43.0,79,51.0,50,0,71,AE,
225,2005-10-01,33,43,0.0,0.0,51,53,52,13,0.0,0.0,0.0,0.0,30,24.0,100,70.0,0,94,66,AE,
226,2005-11-01,24,68,0.0,0.0,88,51,0,11,0.0,0.0,45.0,91.0,24,80.0,92,0.0,100,0,42,AE,
227,2005-12-01,18,47,68.0,0.0,0,49,0,12,0.0,0.0,0.0,0.0,28,61.0,85,0.0,64,0,48,AE,
228,2006-01-01,28,58,0.0,0.0,48,49,54,25,0.0,98.0,0.0,0.0,26,73.0,34,0.0,0,0,57,AE,
229,2006-02-01,34,46,26.0,28.0,0,62,100,23,60.0,0.0,0.0,0.0,30,37.0,53,0.0,0,62,56,AE,
230,2006-03-01,17,56,0.0,0.0,65,45,46,30,81.0,23.0,0.0,0.0,19,50.0,70,0.0,0,0,53,AE,
231,2006-04-01,30,44,54.0,0.0,82,48,21,18,0.0,88.0,0.0,0.0,28,44.0,71,0.0,0,0,44,AE,
232,2006-05-01,31,52,100.0,0.0,54,44,21,21,0.0,0.0,0.0,28.0,22,31.0,59,0.0,0,85,58,AE,
233,2006-06-01,35,57,44.0,21.0,86,32,0,11,0.0,0.0,0.0,43.0,31,42.0,53,45.0,0,0,45,AE,
234,2006-07-01,24,74,0.0,0.0,39,69,0,7,0.0,0.0,20.0,0.0,29,52.0,46,0.0,0,0,37,AE,
235,2006-08-01,24,65,26.0,0.0,0,55,26,0,39.0,22.0,51.0,0.0,30,43.0,73,0.0,0,0,37,AE,
236,2006-09-01,23,60,29.0,0.0,0,44,27,0,0.0,29.0,0.0,51.0,26,31.0,51,0.0,0,0,55,AE,
237,2006-10-01,23,59,23.0,0.0,78,53,0,11,22.0,38.0,36.0,0.0,29,60.0,64,50.0,0,0,39,AE,
238,2006-11-01,17,44,0.0,0.0,38,47,16,4,45.0,0.0,0.0,0.0,25,51.0,62,0.0,0,44,48,AE,
239,2006-12-01,21,37,15.0,30.0,33,44,0,8,24.0,26.0,0.0,0.0,26,26.0,36,33.0,30,0,49,AE,
240,2007-01-01,36,53,0.0,0.0,39,37,44,14,0.0,0.0,17.0,0.0,26,35.0,55,0.0,0,34,41,AE,
241,2007-02-01,26,38,0.0,0.0,27,35,25,10,0.0,0.0,27.0,24.0,29,24.0,73,0.0,24,0,42,AE,
242,2007-03-01,35,40,14.0,0.0,88,35,24,12,0.0,0.0,27.0,0.0,25,39.0,55,0.0,0,0,50,AE,
243,2007-04-01,30,46,0.0,0.0,0,38,0,24,0.0,0.0,15.0,0.0,29,40.0,50,0.0,0,0,43,AE,
244,2007-05-01,28,52,33.0,30.0,37,36,21,12,0.0,0.0,0.0,26.0,30,40.0,55,0.0,0,0,34,AE,
245,2007-06-01,33,45,18.0,0.0,52,34,0,9,0.0,0.0,0.0,0.0,27,37.0,38,0.0,0,13,50,AE,
246,2007-07-01,31,58,12.0,20.0,33,31,10,8,0.0,22.0,10.0,0.0,30,21.0,29,0.0,0,0,52,AE,
247,2007-08-01,26,53,0.0,0.0,32,26,15,10,0.0,0.0,25.0,16.0,30,42.0,40,0.0,46,14,61,AE,
248,2007-09-01,30,51,30.0,12.0,28,45,0,13,12.0,0.0,16.0,0.0,27,47.0,59,0.0,0,0,45,AE,
249,2007-10-01,19,51,25.0,16.0,36,39,17,16,0.0,0.0,0.0,0.0,29,51.0,41,0.0,0,0,43,AE,
250,2007-11-01,25,41,0.0,0.0,35,32,23,17,0.0,0.0,0.0,14.0,28,48.0,65,0.0,14,13,49,AE,
251,2007-12-01,25,36,9.0,0.0,30,29,58,13,0.0,0.0,44.0,0.0,29,23.0,40,12.0,0,0,37,AE,
252,2008-01-01,27,48,20.0,0.0,41,34,17,12,0.0,0.0,17.0,0.0,26,19.0,46,0.0,28,0,32,AE,
253,2008-02-01,29,35,9.0,12.0,27,32,19,7,0.0,0.0,11.0,13.0,24,19.0,43,0.0,0,0,47,AE,
254,2008-03-01,39,38,12.0,0.0,36,36,16,15,0.0,21.0,0.0,0.0,28,19.0,44,0.0,0,15,42,AE,
255,2008-04-01,29,38,12.0,11.0,29,31,8,21,0.0,0.0,15.0,16.0,28,25.0,57,0.0,19,8,39,AE,
256,2008-05-01,35,39,16.0,23.0,22,40,9,13,0.0,0.0,25.0,13.0,33,25.0,63,0.0,0,0,49,AE,
257,2008-06-01,26,43,18.0,0.0,41,37,15,16,8.0,0.0,0.0,0.0,32,29.0,41,12.0,15,15,41,AE,
258,2008-07-01,27,58,16.0,10.0,22,30,13,17,0.0,10.0,0.0,0.0,33,21.0,30,0.0,14,24,47,AE,
259,2008-08-01,34,51,33.0,12.0,22,33,8,18,0.0,0.0,0.0,9.0,31,18.0,42,0.0,22,9,41,AE,
260,2008-09-01,36,49,27.0,8.0,34,39,22,21,13.0,0.0,9.0,9.0,40,21.0,57,0.0,18,19,43,AE,
261,2008-10-01,30,43,26.0,7.0,12,35,21,70,8.0,5.0,6.0,0.0,44,41.0,88,0.0,0,9,42,AE,
262,2008-11-01,24,36,11.0,11.0,25,44,27,100,0.0,0.0,19.0,0.0,41,26.0,67,0.0,0,11,47,AE,
263,2008-12-01,29,46,22.0,0.0,28,51,8,76,0.0,0.0,19.0,0.0,35,21.0,69,0.0,0,0,43,AE,
264,2009-01-01,27,46,9.0,12.0,29,55,12,81,0.0,5.0,0.0,0.0,35,23.0,51,0.0,19,16,47,AE,
265,2009-02-01,31,45,7.0,5.0,36,43,7,66,0.0,0.0,16.0,9.0,31,20.0,51,5.0,15,26,39,AE,
266,2009-03-01,33,47,23.0,8.0,49,41,14,61,0.0,6.0,35.0,0.0,34,19.0,53,0.0,19,6,42,AE,
267,2009-04-01,35,41,15.0,0.0,37,40,9,47,0.0,12.0,14.0,0.0,32,18.0,54,0.0,0,7,41,AE,
268,2009-05-01,33,37,18.0,6.0,20,45,20,28,6.0,6.0,0.0,0.0,32,26.0,38,0.0,13,0,43,AE,
269,2009-06-01,33,39,27.0,0.0,27,39,12,24,0.0,5.0,13.0,0.0,34,19.0,40,0.0,15,30,40,AE,
270,2009-07-01,31,45,26.0,0.0,27,34,5,25,0.0,20.0,10.0,0.0,33,35.0,31,0.0,0,16,40,AE,
271,2009-08-01,40,51,18.0,10.0,22,31,6,14,0.0,0.0,6.0,0.0,28,29.0,41,0.0,32,0,40,AE,
272,2009-09-01,36,46,20.0,15.0,12,38,12,19,0.0,8.0,13.0,18.0,28,26.0,42,0.0,18,6,38,AE,
273,2009-10-01,32,46,0.0,11.0,24,40,9,16,5.0,5.0,18.0,0.0,26,34.0,46,0.0,13,8,33,AE,
274,2009-11-01,34,41,28.0,10.0,46,39,6,63,0.0,0.0,21.0,0.0,29,44.0,47,0.0,22,9,48,AE,
275,2009-12-01,31,39,18.0,5.0,42,33,16,48,6.0,6.0,10.0,8.0,26,24.0,49,10.0,45,0,45,AE,
276,2010-01-01,36,40,15.0,7.0,15,33,7,21,5.0,0.0,10.0,0.0,26,23.0,29,0.0,0,7,45,AE,
277,2010-02-01,44,33,24.0,0.0,29,34,0,22,0.0,8.0,0.0,5.0,28,26.0,45,0.0,39,14,39,AE,
278,2010-03-01,41,42,24.0,28.0,18,41,14,22,0.0,7.0,12.0,5.0,26,21.0,35,13.0,39,9,39,AE,
279,2010-04-01,39,40,19.0,0.0,21,38,17,18,0.0,9.0,0.0,0.0,26,18.0,36,0.0,35,10,37,AE,
280,2010-05-01,46,42,18.0,5.0,29,38,11,26,0.0,4.0,7.0,4.0,33,17.0,37,0.0,19,4,40,AE,
281,2010-06-01,42,40,25.0,0.0,19,36,19,13,0.0,7.0,15.0,9.0,30,17.0,30,0.0,25,4,34,AE,
282,2010-07-01,38,47,22.0,0.0,12,33,12,14,0.0,3.0,7.0,10.0,26,27.0,26,0.0,21,12,31,AE,
283,2010-08-01,34,44,19.0,4.0,18,35,8,15,0.0,0.0,11.0,7.0,26,20.0,29,0.0,14,8,31,AE,
284,2010-09-01,37,44,27.0,9.0,21,32,5,7,0.0,8.0,18.0,0.0,25,28.0,25,0.0,31,12,33,AE,
285,2010-10-01,35,37,27.0,0.0,22,35,10,13,0.0,0.0,11.0,0.0,26,44.0,31,0.0,24,3,35,AE,
286,2010-11-01,35,36,22.0,0.0,23,38,17,16,0.0,3.0,12.0,0.0,26,24.0,35,7.0,5,7,29,AE,
287,2010-12-01,39,34,21.0,4.0,28,32,16,13,0.0,5.0,5.0,5.0,23,20.0,23,5.0,11,8,28,AE,
288,2011-01-01,38,34,20.0,4.0,30,30,15,17,0.0,0.0,11.0,0.0,26,24.0,34,0.0,24,23,32,AE,
289,2011-02-01,41,31,24.0,3.0,20,29,20,16,4.0,6.0,12.0,0.0,22,16.0,31,0.0,12,90,30,AE,
290,2011-03-01,42,28,16.0,3.0,25,36,16,20,0.0,8.0,11.0,0.0,22,20.0,31,0.0,11,84,28,AE,
291,2011-04-01,47,31,13.0,5.0,24,32,14,13,0.0,0.0,12.0,5.0,23,18.0,32,5.0,24,18,35,AE,
292,2011-05-01,44,34,27.0,6.0,27,36,16,14,0.0,7.0,10.0,3.0,25,27.0,32,0.0,27,15,35,AE,
293,2011-06-01,40,37,16.0,2.0,16,35,7,10,0.0,4.0,7.0,0.0,24,18.0,33,0.0,26,9,31,AE,
294,2011-07-01,46,35,26.0,8.0,14,29,10,16,2.0,0.0,8.0,0.0,25,36.0,31,0.0,18,17,32,AE,
295,2011-08-01,42,38,26.0,0.0,15,32,11,17,0.0,5.0,12.0,6.0,28,17.0,30,0.0,13,12,27,AE,
296,2011-09-01,43,37,29.0,6.0,19,36,13,17,0.0,9.0,10.0,0.0,30,31.0,38,5.0,20,4,30,AE,
297,2011-10-01,40,34,18.0,3.0,29,31,13,14,0.0,2.0,5.0,0.0,25,31.0,32,0.0,17,14,27,AE,
298,2011-11-01,40,34,19.0,3.0,28,33,9,16,2.0,5.0,10.0,0.0,27,20.0,38,0.0,12,14,34,AE,
299,2011-12-01,40,30,22.0,6.0,20,36,9,9,0.0,5.0,18.0,4.0,25,20.0,33,0.0,20,7,28,AE,
300,2012-01-01,45,30,12.0,2.0,22,39,11,12,0.0,8.0,12.0,10.0,25,17.0,26,0.0,23,15,30,AE,
301,2012-02-01,40,33,21.0,8.0,18,38,17,9,0.0,6.0,10.0,0.0,24,19.0,29,0.0,16,12,32,AE,
302,2012-03-01,41,31,25.0,0.0,26,37,13,11,4.0,10.0,11.0,3.0,23,19.0,26,0.0,25,12,30,AE,
303,2012-04-01,44,33,21.0,0.0,23,34,6,12,4.0,9.0,12.0,4.0,23,15.0,31,7.0,14,4,30,AE,
304,2012-05-01,39,34,14.0,8.0,23,37,13,15,0.0,4.0,16.0,0.0,29,28.0,34,0.0,22,2,33,AE,
305,2012-06-01,41,38,23.0,6.0,19,33,12,14,0.0,2.0,7.0,9.0,28,18.0,34,2.0,21,12,27,AE,
306,2012-07-01,43,41,32.0,0.0,15,32,17,9,6.0,4.0,11.0,0.0,26,18.0,29,4.0,20,8,28,AE,
307,2012-08-01,38,39,33.0,0.0,11,29,15,9,0.0,5.0,12.0,4.0,22,23.0,24,3.0,26,15,28,AE,
308,2012-09-01,41,36,29.0,9.0,25,37,20,8,4.0,0.0,14.0,4.0,24,20.0,38,0.0,23,42,33,AE,
309,2012-10-01,34,31,18.0,6.0,21,31,13,11,5.0,3.0,10.0,3.0,26,37.0,29,5.0,19,10,29,AE,
310,2012-11-01,36,29,22.0,5.0,36,32,14,13,0.0,12.0,9.0,0.0,21,24.0,35,5.0,31,7,31,AE,
311,2012-12-01,36,34,25.0,4.0,23,30,11,11,0.0,5.0,11.0,0.0,23,16.0,31,0.0,19,16,26,AE,
312,2013-01-01,39,32,19.0,5.0,26,31,10,11,2.0,4.0,17.0,10.0,23,20.0,29,2.0,24,14,31,AE,
313,2013-02-01,39,31,21.0,5.0,18,32,14,8,0.0,4.0,6.0,8.0,25,19.0,26,0.0,27,19,28,AE,
314,2013-03-01,48,33,34.0,5.0,29,35,14,10,0.0,4.0,12.0,3.0,24,17.0,31,2.0,17,22,27,AE,
315,2013-04-01,41,33,29.0,5.0,26,32,13,10,0.0,8.0,11.0,3.0,22,17.0,33,2.0,27,10,26,AE,
316,2013-05-01,44,34,27.0,6.0,27,31,16,10,0.0,3.0,12.0,0.0,24,23.0,35,0.0,14,13,30,AE,
317,2013-06-01,45,36,30.0,6.0,15,44,9,8,2.0,6.0,11.0,5.0,31,18.0,32,2.0,15,23,31,AE,
318,2013-07-01,42,39,31.0,5.0,23,41,12,9,6.0,4.0,9.0,0.0,30,21.0,33,0.0,27,16,33,AE,
319,2013-08-01,38,34,33.0,8.0,23,39,11,11,0.0,5.0,13.0,0.0,33,20.0,31,0.0,18,11,31,AE,
320,2013-09-01,38,35,23.0,7.0,43,43,11,11,0.0,6.0,12.0,7.0,35,26.0,36,0.0,24,8,35,AE,
321,2013-10-01,39,35,34.0,7.0,27,37,17,12,0.0,5.0,10.0,2.0,26,33.0,36,2.0,10,16,37,AE,
322,2013-11-01,38,32,31.0,6.0,32,35,16,8,0.0,3.0,13.0,4.0,27,17.0,33,8.0,18,14,32,AE,
323,2013-12-01,41,32,29.0,10.0,26,34,12,10,0.0,2.0,22.0,4.0,25,19.0,28,3.0,29,6,34,AE,
324,2014-01-01,43,28,32.0,4.0,29,35,12,8,0.0,6.0,9.0,6.0,23,21.0,30,0.0,22,9,25,AE,
325,2014-02-01,44,27,25.0,9.0,24,29,6,9,0.0,5.0,13.0,2.0,22,14.0,28,0.0,18,12,31,AE,
326,2014-03-01,47,33,28.0,5.0,29,33,11,14,2.0,4.0,10.0,0.0,27,18.0,30,0.0,21,6,30,AE,
327,2014-04-01,49,33,31.0,6.0,32,28,11,10,1.0,10.0,12.0,4.0,29,18.0,37,0.0,26,8,30,AE,
328,2014-05-01,50,34,30.0,8.0,30,33,15,12,2.0,8.0,9.0,0.0,26,26.0,36,1.0,26,10,35,AE,
329,2014-06-01,55,35,28.0,6.0,27,35,11,11,0.0,4.0,10.0,5.0,24,16.0,32,1.0,17,14,31,AE,
330,2014-07-01,58,39,44.0,7.0,48,39,7,10,2.0,13.0,8.0,7.0,25,18.0,30,2.0,19,17,30,AE,
331,2014-08-01,59,38,36.0,6.0,31,34,10,9,3.0,11.0,12.0,3.0,28,22.0,31,0.0,15,22,30,AE,
332,2014-09-01,60,32,31.0,5.0,27,29,10,9,3.0,6.0,13.0,5.0,26,26.0,31,4.0,20,14,33,AE,
333,2014-10-01,65,33,30.0,8.0,28,33,11,9,0.0,2.0,10.0,3.0,24,42.0,34,0.0,23,11,35,AE,
334,2014-11-01,61,35,36.0,7.0,31,33,17,12,0.0,3.0,13.0,6.0,25,24.0,37,0.0,23,20,33,AE,
335,2014-12-01,56,32,29.0,4.0,21,32,14,10,3.0,5.0,12.0,0.0,27,19.0,39,6.0,14,16,30,AE,
336,2015-01-01,60,35,36.0,11.0,25,36,9,12,2.0,2.0,12.0,2.0,28,22.0,42,0.0,25,13,31,AE,
337,2015-02-01,62,35,37.0,8.0,30,34,4,10,0.0,6.0,14.0,0.0,26,19.0,37,3.0,23,4,35,AE,
338,2015-03-01,64,32,36.0,6.0,29,36,12,12,2.0,7.0,10.0,0.0,24,17.0,39,0.0,20,19,34,AE,
339,2015-04-01,64,33,44.0,4.0,30,39,11,12,0.0,28.0,10.0,7.0,28,22.0,37,0.0,22,6,34,AE,
340,2015-05-01,61,31,38.0,5.0,25,36,11,10,0.0,5.0,8.0,3.0,29,38.0,42,0.0,18,13,37,AE,
341,2015-06-01,64,35,46.0,5.0,24,37,11,13,0.0,8.0,10.0,6.0,27,21.0,40,0.0,27,6,34,AE,
342,2015-07-01,59,36,45.0,8.0,17,31,6,14,0.0,3.0,8.0,3.0,25,24.0,36,0.0,24,7,27,AE,
343,2015-08-01,64,36,45.0,10.0,21,34,10,11,2.0,5.0,8.0,4.0,29,24.0,42,1.0,29,14,29,AE,
344,2015-09-01,57,32,43.0,53.0,28,52,9,22,2.0,5.0,20.0,4.0,29,32.0,46,0.0,28,10,35,AE,
345,2015-10-01,56,32,31.0,16.0,33,41,18,13,2.0,4.0,12.0,4.0,24,42.0,45,0.0,36,8,36,AE,
346,2015-11-01,58,32,37.0,20.0,35,48,16,15,2.0,13.0,14.0,5.0,24,24.0,44,0.0,34,14,37,AE,
347,2015-12-01,57,32,32.0,14.0,26,47,15,12,3.0,7.0,10.0,6.0,23,29.0,37,0.0,29,10,34,AE,
348,2016-01-01,65,32,29.0,16.0,30,42,8,19,5.0,5.0,8.0,6.0,23,34.0,44,0.0,30,8,31,AE,
349,2016-02-01,64,28,33.0,12.0,28,45,14,13,4.0,6.0,10.0,5.0,23,19.0,35,0.0,27,16,35,AE,
350,2016-03-01,59,29,28.0,11.0,26,46,18,13,3.0,10.0,11.0,5.0,25,19.0,42,0.0,46,10,34,AE,
351,2016-04-01,56,28,30.0,13.0,37,56,17,16,8.0,7.0,12.0,5.0,23,24.0,45,0.0,47,11,36,AE,
352,2016-05-01,58,32,36.0,12.0,32,75,11,13,6.0,6.0,9.0,4.0,20,36.0,44,0.0,38,13,38,AE,
353,2016-06-01,61,36,42.0,11.0,28,44,12,10,12.0,9.0,9.0,3.0,26,23.0,37,1.0,36,7,32,AE,
354,2016-07-01,61,31,39.0,11.0,18,34,10,8,7.0,3.0,7.0,4.0,24,27.0,32,3.0,27,10,27,AE,
355,2016-08-01,69,32,37.0,15.0,19,39,7,8,9.0,3.0,11.0,5.0,24,26.0,37,0.0,22,9,29,AE,
356,2016-09-01,56,32,37.0,11.0,28,47,15,10,8.0,8.0,10.0,3.0,22,34.0,43,0.0,28,13,32,AE,
357,2016-10-01,60,30,35.0,13.0,32,43,13,11,5.0,5.0,10.0,4.0,21,50.0,45,1.0,29,8,31,AE,
358,2016-11-01,64,36,38.0,12.0,29,37,16,11,7.0,8.0,9.0,5.0,30,31.0,47,0.0,26,24,34,AE,
359,2016-12-01,64,25,32.0,14.0,23,35,11,10,6.0,7.0,8.0,2.0,24,17.0,37,0.0,22,7,29,AE,
360,2017-01-01,74,34,43.0,15.0,28,34,10,8,8.0,3.0,13.0,4.0,21,19.0,38,0.0,27,52,32,AE,
361,2017-02-01,62,29,33.0,15.0,28,30,18,10,7.0,2.0,12.0,0.0,20,21.0,40,0.0,30,14,36,AE,
362,2017-03-01,69,30,32.0,9.0,29,30,12,10,4.0,5.0,12.0,2.0,21,24.0,37,0.0,31,12,30,AE,
363,2017-04-01,71,32,40.0,5.0,29,38,11,9,5.0,8.0,9.0,0.0,24,27.0,41,0.0,26,14,31,AE,
364,2017-05-01,68,34,42.0,9.0,27,37,13,10,5.0,7.0,10.0,3.0,23,39.0,39,1.0,28,9,32,AE,
365,2017-06-01,64,35,49.0,11.0,25,34,9,29,7.0,3.0,6.0,4.0,24,19.0,35,1.0,25,12,30,AE,
366,2017-07-01,69,38,51.0,6.0,18,45,8,19,4.0,3.0,6.0,4.0,22,23.0,36,1.0,29,7,27,AE,
367,2017-08-01,69,37,45.0,10.0,22,35,11,10,5.0,4.0,9.0,2.0,25,29.0,39,0.0,29,17,30,AE,
368,2017-09-01,67,35,35.0,10.0,26,35,13,16,3.0,12.0,8.0,6.0,25,36.0,45,0.0,29,10,35,AE,
369,2017-10-01,67,34,43.0,14.0,30,36,13,11,7.0,6.0,9.0,6.0,26,50.0,51,0.0,37,13,35,AE,
370,2017-11-01,66,34,37.0,10.0,33,36,11,16,7.0,7.0,8.0,2.0,25,36.0,44,0.0,30,9,33,AE,
371,2017-12-01,63,35,31.0,6.0,26,32,10,12,5.0,5.0,14.0,2.0,25,24.0,39,1.0,30,9,31,AE,
372,2018-01-01,82,36,36.0,12.0,29,30,17,13,5.0,6.0,8.0,6.0,26,33.0,39,0.0,30,15,41,AE,
373,2018-02-01,82,35,42.0,9.0,27,34,12,12,9.0,3.0,9.0,7.0,23,26.0,46,0.0,32,12,43,AE,
374,2018-03-01,82,33,39.0,12.0,26,41,17,9,6.0,7.0,9.0,2.0,28,30.0,41,0.0,32,17,36,AE,
375,2018-04-01,79,34,38.0,10.0,26,100,23,13,11.0,6.0,8.0,2.0,27,28.0,44,0.0,24,22,36,AE,
376,2018-05-01,77,32,44.0,9.0,32,85,15,10,6.0,7.0,6.0,4.0,30,39.0,43,0.0,31,16,44,AE,
377,2018-06-01,81,36,47.0,8.0,22,50,9,11,5.0,5.0,9.0,2.0,33,24.0,40,0.0,33,13,34,AE,
378,2018-07-01,88,37,52.0,9.0,17,38,9,10,4.0,5.0,9.0,3.0,36,26.0,46,4.0,24,8,30,AE,
379,2018-08-01,87,44,47.0,6.0,24,39,8,10,5.0,6.0,7.0,4.0,50,31.0,43,3.0,26,12,36,AE,
380,2018-09-01,82,35,40.0,12.0,29,34,8,12,5.0,4.0,8.0,5.0,54,34.0,53,1.0,32,9,36,AE,
381,2018-10-01,88,34,38.0,10.0,30,32,14,14,2.0,6.0,8.0,6.0,60,54.0,55,0.0,35,17,38,AE,
382,2018-11-01,87,31,46.0,7.0,31,32,13,11,3.0,8.0,11.0,3.0,53,36.0,48,0.0,37,9,39,AE,
383,2018-12-01,99,31,44.0,8.0,17,28,11,11,7.0,7.0,10.0,3.0,63,25.0,47,1.0,28,15,35,AE,
384,2019-01-01,86,34,37.0,10.0,24,29,14,11,6.0,4.0,11.0,3.0,57,29.0,46,2.0,36,11,42,AE,
385,2019-02-01,81,29,34.0,6.0,38,42,14,13,5.0,5.0,11.0,4.0,48,26.0,48,0.0,43,7,42,AE,
386,2019-03-01,78,31,37.0,7.0,22,32,12,11,6.0,5.0,10.0,6.0,53,26.0,43,3.0,27,14,36,AE,
387,2019-04-01,72,27,40.0,7.0,26,35,12,10,4.0,13.0,8.0,2.0,46,25.0,44,1.0,25,8,34,AE,
388,2019-05-01,75,33,49.0,8.0,36,37,10,11,5.0,6.0,9.0,7.0,59,54.0,45,0.0,33,8,40,AE,
389,2019-06-01,73,30,48.0,9.0,26,30,10,11,5.0,4.0,12.0,6.0,53,24.0,42,0.0,36,12,34,AE,
390,2019-07-01,85,36,48.0,6.0,24,25,9,11,5.0,6.0,8.0,7.0,61,24.0,42,1.0,33,9,33,AE,
391,2019-08-01,77,35,40.0,9.0,17,28,8,10,3.0,7.0,11.0,8.0,69,28.0,45,0.0,31,38,36,AE,
392,2019-09-01,72,35,38.0,11.0,35,37,12,14,2.0,8.0,9.0,5.0,53,37.0,53,0.0,32,24,34,AE,
393,2019-10-01,73,32,43.0,8.0,32,71,16,11,7.0,7.0,7.0,7.0,45,53.0,51,1.0,31,31,35,AE,
394,2019-11-01,72,33,39.0,7.0,28,37,14,12,4.0,5.0,11.0,2.0,45,43.0,48,4.0,38,26,39,AE,
395,2019-12-01,71,30,34.0,11.0,21,35,11,18,2.0,8.0,7.0,4.0,46,31.0,46,3.0,31,100,34,AE,
396,2020-01-01,83,28,37.0,8.0,43,56,12,17,4.0,7.0,8.0,3.0,45,30.0,45,1.0,34,50,37,AE,
397,2020-02-01,75,29,39.0,10.0,24,27,21,10,2.0,2.0,7.0,3.0,41,32.0,47,1.0,33,31,38,AE,
398,2020-03-01,46,27,30.0,8.0,26,35,12,24,7.0,5.0,6.0,3.0,71,21.0,60,2.0,33,18,53,AE,
399,2020-04-01,30,20,9.0,5.0,35,44,15,23,7.0,6.0,6.0,5.0,54,21.0,60,1.0,28,15,54,AE,
400,2020-05-01,46,23,10.0,7.0,38,45,11,19,7.0,5.0,5.0,6.0,45,30.0,51,0.0,32,24,47,AE,
401,2020-06-01,56,28,18.0,11.0,38,41,16,17,2.0,7.0,6.0,7.0,41,41.0,55,1.0,26,53,47,AE,
402,2020-07-01,65,38,34.0,6.0,23,29,9,13,4.0,7.0,7.0,5.0,43,26.0,39,0.0,30,10,41,AE,
403,2020-08-01,74,41,40.0,7.0,20,30,15,10,5.0,7.0,8.0,6.0,40,20.0,37,1.0,32,16,38,AE,
404,2020-09-01,62,34,29.0,7.0,43,37,16,11,6.0,9.0,7.0,6.0,46,23.0,49,0.0,33,18,41,AE,
405,2020-10-01,61,29,24.0,5.0,43,35,12,11,2.0,7.0,8.0,3.0,42,42.0,47,0.0,31,24,38,AE,
406,2020-11-01,61,32,34.0,7.0,38,39,13,12,2.0,5.0,10.0,5.0,42,38.0,45,0.0,32,19,39,AE,
407,2020-12-01,67,31,32.0,2.0,27,31,11,11,5.0,3.0,7.0,4.0,40,28.0,37,0.0,31,56,34,AE,
408,2021-01-01,70,27,31.0,5.0,34,33,16,11,2.0,6.0,9.0,4.0,38,33.0,44,1.0,30,58,40,AE,
409,2021-02-01,65,28,29.0,5.0,36,31,11,10,6.0,7.0,9.0,3.0,37,27.0,42,1.0,28,51,37,AE,
410,2021-03-01,68,27,30.0,8.0,34,30,11,17,2.0,9.0,10.0,4.0,42,26.0,42,0.0,33,17,40,AE,
411,2021-04-01,55,25,31.0,6.0,33,29,13,11,2.0,14.0,7.0,5.0,51,25.0,40,0.0,33,22,32,AE,
