,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Civilian,Currency,Lottery,Economy,Wage,Protest,Government,country,Armed Forces,Bureau de change,Coup dՎtat
166,2018-11-01,57.0,6.0,0.0,0.0,16.0,40.0,26.0,7.0,0.0,0.0,0.0,28.0,8.0,32.0,20.0,12.0,13.0,LU,,,
167,2018-12-01,38.0,8.0,0.0,0.0,8.0,44.0,12.0,7.0,0.0,0.0,0.0,21.0,6.0,18.0,35.0,9.0,14.0,LU,,,
168,2019-01-01,43.0,8.0,5.0,0.0,0.0,34.0,6.0,11.0,14.0,0.0,7.0,27.0,6.0,32.0,24.0,8.0,15.0,LU,,,
169,2019-02-01,53.0,12.0,4.0,0.0,16.0,31.0,9.0,12.0,0.0,0.0,0.0,23.0,7.0,20.0,23.0,7.0,8.0,LU,,,
170,2019-03-01,55.0,8.0,0.0,0.0,8.0,35.0,24.0,7.0,0.0,0.0,3.0,19.0,0.0,23.0,14.0,13.0,11.0,LU,,,
171,2019-04-01,50.0,2.0,0.0,4.0,11.0,37.0,0.0,7.0,0.0,17.0,0.0,25.0,7.0,31.0,22.0,3.0,2.0,LU,,,
172,2019-05-01,55.0,8.0,0.0,10.0,29.0,43.0,7.0,11.0,0.0,13.0,0.0,29.0,11.0,19.0,9.0,4.0,14.0,LU,,,
173,2019-06-01,53.0,16.0,12.0,0.0,0.0,38.0,9.0,17.0,0.0,0.0,0.0,19.0,0.0,38.0,35.0,0.0,9.0,LU,,,
174,2019-07-01,41.0,9.0,24.0,0.0,7.0,30.0,15.0,7.0,0.0,0.0,0.0,23.0,0.0,30.0,0.0,6.0,11.0,LU,,,
175,2019-08-01,36.0,9.0,0.0,0.0,0.0,42.0,13.0,13.0,0.0,0.0,6.0,24.0,11.0,11.0,11.0,0.0,10.0,LU,,,
176,2019-09-01,52.0,6.0,9.0,0.0,0.0,33.0,0.0,20.0,0.0,0.0,0.0,20.0,12.0,33.0,16.0,0.0,8.0,LU,,,
177,2019-10-01,37.0,18.0,0.0,0.0,9.0,31.0,20.0,11.0,0.0,6.0,0.0,29.0,10.0,33.0,21.0,8.0,8.0,LU,,,
178,2019-11-01,35.0,8.0,0.0,8.0,9.0,30.0,54.0,14.0,6.0,0.0,0.0,26.0,21.0,18.0,46.0,8.0,19.0,LU,,,
179,2019-12-01,42.0,8.0,0.0,7.0,4.0,33.0,0.0,24.0,6.0,11.0,0.0,24.0,5.0,16.0,32.0,4.0,12.0,LU,,,
180,2020-01-01,46.0,9.0,6.0,16.0,8.0,41.0,22.0,13.0,0.0,0.0,0.0,23.0,0.0,28.0,14.0,3.0,11.0,LU,,,
181,2020-02-01,63.0,11.0,3.0,10.0,12.0,35.0,29.0,13.0,0.0,0.0,4.0,24.0,0.0,24.0,15.0,5.0,18.0,LU,,,
182,2020-03-01,22.0,6.0,8.0,7.0,9.0,44.0,22.0,35.0,0.0,9.0,4.0,25.0,7.0,20.0,17.0,0.0,44.0,LU,,,
183,2020-04-01,28.0,7.0,0.0,7.0,0.0,41.0,18.0,33.0,0.0,6.0,7.0,17.0,4.0,27.0,13.0,8.0,29.0,LU,,,
184,2020-05-01,22.0,13.0,0.0,7.0,16.0,54.0,36.0,24.0,0.0,0.0,6.0,20.0,0.0,21.0,0.0,0.0,29.0,LU,,,
185,2020-06-01,27.0,7.0,0.0,8.0,12.0,39.0,38.0,14.0,11.0,0.0,0.0,22.0,0.0,33.0,16.0,18.0,20.0,LU,,,
186,2020-07-01,42.0,6.0,20.0,0.0,9.0,30.0,21.0,18.0,9.0,9.0,0.0,20.0,17.0,16.0,11.0,7.0,9.0,LU,,,
187,2020-08-01,30.0,12.0,7.0,4.0,0.0,36.0,11.0,10.0,0.0,7.0,5.0,17.0,5.0,23.0,0.0,9.0,7.0,LU,,,
188,2020-09-01,37.0,16.0,0.0,0.0,11.0,32.0,7.0,12.0,0.0,4.0,0.0,26.0,8.0,12.0,28.0,0.0,17.0,LU,,,
189,2020-10-01,35.0,8.0,3.0,4.0,22.0,38.0,26.0,12.0,0.0,0.0,0.0,15.0,10.0,23.0,14.0,4.0,14.0,LU,,,
190,2020-11-01,38.0,3.0,0.0,7.0,10.0,60.0,26.0,7.0,0.0,6.0,0.0,19.0,0.0,13.0,0.0,5.0,15.0,LU,,,
191,2020-12-01,39.0,10.0,0.0,9.0,6.0,51.0,29.0,9.0,0.0,0.0,0.0,14.0,5.0,12.0,12.0,15.0,13.0,LU,,,
192,2021-01-01,43.0,5.0,6.0,0.0,17.0,46.0,34.0,12.0,0.0,0.0,0.0,19.0,4.0,20.0,15.0,4.0,16.0,LU,,,
193,2021-02-01,33.0,6.0,0.0,0.0,10.0,42.0,24.0,9.0,13.0,5.0,0.0,22.0,7.0,20.0,15.0,13.0,10.0,LU,,,
194,2021-03-01,44.0,11.0,4.0,5.0,10.0,41.0,22.0,13.0,0.0,0.0,0.0,19.0,7.0,31.0,37.0,0.0,16.0,LU,,,
195,2021-04-01,33.0,11.0,0.0,6.0,7.0,40.0,20.0,6.0,0.0,6.0,0.0,15.0,5.0,12.0,23.0,3.0,7.0,LU,,,
196,2021-05-01,51.0,10.0,5.0,0.0,17.0,44.0,8.0,9.0,6.0,0.0,0.0,22.0,0.0,11.0,13.0,9.0,17.0,LU,,,
197,2021-06-01,64.0,5.0,0.0,0.0,15.0,38.0,26.0,6.0,6.0,7.0,4.0,23.0,0.0,21.0,23.0,0.0,20.0,LU,,,
198,2021-07-01,84.0,9.0,0.0,9.0,6.0,34.0,20.0,16.0,0.0,0.0,0.0,16.0,4.0,17.0,0.0,4.0,11.0,LU,,,
199,2021-08-01,57.0,11.0,0.0,0.0,14.0,31.0,0.0,7.0,10.0,0.0,3.0,19.0,12.0,12.0,14.0,0.0,6.0,LU,,,
200,2021-09-01,46.0,5.0,0.0,0.0,9.0,43.0,21.0,6.0,0.0,0.0,0.0,18.0,0.0,16.0,20.0,0.0,21.0,LU,,,
201,2021-10-01,60.0,8.0,7.0,8.0,11.0,37.0,22.0,12.0,0.0,3.0,0.0,25.0,7.0,29.0,25.0,21.0,17.0,LU,,,
202,2021-11-01,49.0,9.0,6.0,13.0,11.0,36.0,25.0,10.0,4.0,0.0,0.0,20.0,8.0,22.0,0.0,16.0,17.0,LU,,,
203,2021-12-01,43.0,0.0,10.0,8.0,16.0,40.0,39.0,15.0,0.0,0.0,0.0,20.0,0.0,14.0,9.0,9.0,15.0,LU,,,
204,2022-01-01,54.0,9.0,4.0,0.0,16.0,58.0,35.0,8.0,0.0,4.0,0.0,23.0,0.0,24.0,25.0,11.0,16.0,LU,,,
205,2022-02-01,62.0,11.0,9.0,5.0,31.0,73.0,26.0,19.0,0.0,10.0,14.0,24.0,9.0,26.0,38.0,6.0,10.0,LU,,,
206,2022-03-01,57.0,12.0,4.0,23.0,25.0,90.0,30.0,19.0,7.0,8.0,6.0,30.0,0.0,34.0,19.0,13.0,22.0,LU,,,
207,2022-04-01,62.0,11.0,0.0,0.0,16.0,61.0,36.0,14.0,8.0,8.0,9.0,23.0,13.0,37.0,27.0,5.0,14.0,LU,,,
208,2022-05-01,63.0,20.0,4.0,11.0,27.0,46.0,22.0,11.0,11.0,10.0,0.0,21.0,8.0,27.0,34.0,5.0,13.0,LU,,,
209,2022-06-01,51.0,11.0,0.0,5.0,20.0,51.0,25.0,10.0,0.0,5.0,0.0,24.0,7.0,30.0,20.0,7.0,11.0,LU,,,
210,2022-07-01,82.0,11.0,0.0,0.0,15.0,39.0,15.0,7.0,15.0,13.0,0.0,26.0,0.0,30.0,6.0,4.0,7.0,LU,,,
211,2022-08-01,68.0,7.0,0.0,5.0,10.0,44.0,9.0,11.0,0.0,0.0,0.0,26.0,7.0,26.0,23.0,0.0,7.0,LU,,,
212,2022-09-01,51.0,7.0,5.0,9.0,9.0,54.0,23.0,17.0,0.0,8.0,7.0,22.0,0.0,35.0,15.0,9.0,17.0,LU,,,
213,2022-10-01,46.0,10.0,0.0,6.0,26.0,61.0,10.0,22.0,13.0,5.0,0.0,20.0,13.0,32.0,41.0,11.0,13.0,LU,,,
214,2022-11-01,54.0,13.0,4.0,10.0,26.0,76.0,37.0,13.0,0.0,7.0,0.0,24.0,10.0,22.0,43.0,12.0,8.0,LU,,,
215,2022-12-01,39.0,17.0,0.0,4.0,25.0,61.0,29.0,23.0,0.0,0.0,0.0,17.0,0.0,17.0,26.0,7.0,10.0,LU,,,
216,2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,36.0,0.0,0.0,0.0,0.0,0.0,MO,,,
217,2005-02-01,100.0,0.0,54.0,0.0,0.0,100.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,MO,,,
218,2005-03-01,0.0,0.0,100.0,0.0,75.0,60.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,MO,,,
219,2005-04-01,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,78.0,0.0,0.0,0.0,44.0,MO,,,
220,2005-05-01,18.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,65.0,,27.0,100.0,20.0,0.0,0.0,51.0,MO,,,
221,2005-06-01,16.0,81.0,0.0,0.0,81.0,59.0,0.0,0.0,,0.0,,0.0,0.0,0.0,36.0,0.0,87.0,MO,,,
222,2005-07-01,53.0,0.0,0.0,0.0,83.0,19.0,0.0,0.0,,0.0,,27.0,0.0,0.0,0.0,0.0,91.0,MO,,,
223,2005-08-01,0.0,0.0,27.0,100.0,0.0,31.0,0.0,0.0,,0.0,,40.0,0.0,0.0,0.0,0.0,57.0,MO,,,
224,2005-09-01,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,0.0,,32.0,0.0,0.0,42.0,0.0,41.0,MO,,,
225,2005-10-01,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,,39.0,0.0,0.0,17.0,60.0,0.0,MO,,,
226,2005-11-01,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,37.0,MO,,,
227,2005-12-01,0.0,100.0,0.0,0.0,0.0,37.0,0.0,64.0,,0.0,,29.0,0.0,0.0,23.0,0.0,41.0,MO,,,
228,2006-01-01,13.0,0.0,28.0,0.0,0.0,32.0,0.0,100.0,,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,MO,,,
229,2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,,31.0,0.0,0.0,0.0,0.0,0.0,MO,,,
230,2006-03-01,0.0,66.0,0.0,0.0,0.0,54.0,0.0,0.0,,0.0,,17.0,0.0,0.0,0.0,42.0,53.0,MO,,,
231,2006-04-01,47.0,0.0,18.0,0.0,84.0,60.0,0.0,0.0,,0.0,,0.0,43.0,0.0,0.0,0.0,0.0,MO,,,
232,2006-05-01,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,,32.0,,17.0,0.0,0.0,0.0,0.0,69.0,MO,,,
233,2006-06-01,0.0,30.0,0.0,0.0,92.0,0.0,0.0,0.0,,0.0,,100.0,0.0,22.0,100.0,83.0,32.0,MO,,,
234,2006-07-01,23.0,0.0,0.0,0.0,49.0,0.0,100.0,0.0,,0.0,,42.0,0.0,0.0,52.0,0.0,0.0,MO,,,
235,2006-08-01,0.0,0.0,36.0,0.0,0.0,0.0,0.0,29.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,MO,,,
236,2006-09-01,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,,0.0,0.0,13.0,37.0,64.0,80.0,MO,,,
237,2006-10-01,11.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,0.0,,29.0,0.0,53.0,0.0,0.0,24.0,MO,,,
238,2006-11-01,9.0,0.0,0.0,42.0,0.0,0.0,70.0,46.0,,30.0,,0.0,0.0,0.0,0.0,57.0,0.0,MO,,,
239,2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,32.0,0.0,0.0,0.0,MO,,,
240,2007-01-01,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,,42.0,0.0,13.0,0.0,0.0,0.0,MO,,,
241,2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,0.0,,32.0,35.0,0.0,0.0,0.0,27.0,MO,,,
242,2007-03-01,0.0,23.0,0.0,0.0,0.0,14.0,0.0,90.0,,0.0,,14.0,0.0,17.0,15.0,0.0,0.0,MO,,,
243,2007-04-01,0.0,16.0,0.0,62.0,0.0,10.0,70.0,0.0,,0.0,,19.0,0.0,0.0,0.0,100.0,55.0,MO,,,
244,2007-05-01,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,,43.0,,20.0,0.0,24.0,10.0,19.0,0.0,MO,,,
245,2007-06-01,18.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,,32.0,37.0,0.0,0.0,40.0,33.0,MO,,,
246,2007-07-01,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,,35.0,,39.0,0.0,0.0,0.0,0.0,100.0,MO,,,
247,2007-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,18.0,0.0,0.0,0.0,0.0,22.0,MO,,,
248,2007-09-01,11.0,23.0,0.0,0.0,33.0,0.0,0.0,0.0,,25.0,,21.0,0.0,9.0,0.0,17.0,27.0,MO,,,
249,2007-10-01,4.0,0.0,0.0,0.0,46.0,7.0,0.0,0.0,,38.0,,27.0,31.0,10.0,0.0,0.0,18.0,MO,,,
250,2007-11-01,8.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,,0.0,,23.0,0.0,0.0,12.0,0.0,54.0,MO,,,
251,2007-12-01,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,56.0,0.0,0.0,0.0,0.0,31.0,MO,,,
252,2008-01-01,13.0,19.0,0.0,0.0,0.0,14.0,50.0,0.0,,0.0,,16.0,0.0,0.0,10.0,14.0,37.0,MO,,,
253,2008-02-01,9.0,17.0,0.0,35.0,0.0,8.0,38.0,0.0,,0.0,,19.0,0.0,16.0,12.0,0.0,33.0,MO,,,
254,2008-03-01,0.0,25.0,0.0,0.0,23.0,10.0,0.0,30.0,,0.0,,26.0,0.0,0.0,0.0,30.0,45.0,MO,,,
255,2008-04-01,0.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,,17.0,0.0,0.0,0.0,0.0,40.0,MO,,,
256,2008-05-01,8.0,29.0,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,,28.0,0.0,0.0,0.0,0.0,13.0,MO,,,
257,2008-06-01,4.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,,24.0,,0.0,26.0,0.0,0.0,20.0,31.0,MO,,,
258,2008-07-01,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,21.0,0.0,0.0,0.0,0.0,28.0,MO,,,
259,2008-08-01,0.0,0.0,7.0,22.0,0.0,12.0,0.0,0.0,,0.0,,20.0,0.0,0.0,0.0,0.0,76.0,MO,,,
260,2008-09-01,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,0.0,,35.0,0.0,11.0,0.0,0.0,30.0,MO,,,
261,2008-10-01,3.0,9.0,5.0,0.0,24.0,9.0,62.0,23.0,,0.0,,38.0,18.0,0.0,0.0,0.0,18.0,MO,,,
262,2008-11-01,0.0,9.0,6.0,0.0,20.0,24.0,0.0,0.0,,0.0,,26.0,16.0,0.0,0.0,0.0,56.0,MO,,,
263,2008-12-01,5.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,,0.0,,37.0,25.0,13.0,0.0,0.0,18.0,MO,,,
264,2009-01-01,5.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,,17.0,,21.0,25.0,7.0,8.0,14.0,0.0,MO,,,
265,2009-02-01,0.0,0.0,9.0,0.0,42.0,23.0,0.0,0.0,,0.0,,28.0,0.0,5.0,0.0,0.0,28.0,MO,,,
266,2009-03-01,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,,14.0,0.0,10.0,18.0,0.0,31.0,MO,,,
267,2009-04-01,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,,0.0,,27.0,0.0,0.0,0.0,15.0,27.0,MO,,,
268,2009-05-01,6.0,0.0,14.0,0.0,0.0,10.0,0.0,0.0,,0.0,,20.0,0.0,12.0,9.0,0.0,19.0,MO,,,
269,2009-06-01,0.0,22.0,7.0,0.0,0.0,13.0,0.0,0.0,,0.0,,13.0,0.0,7.0,0.0,0.0,19.0,MO,,,
270,2009-07-01,0.0,15.0,0.0,12.0,0.0,9.0,0.0,0.0,,22.0,,24.0,0.0,4.0,0.0,0.0,38.0,MO,,,
271,2009-08-01,9.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,,0.0,,30.0,11.0,9.0,0.0,0.0,17.0,MO,,,
272,2009-09-01,3.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,,0.0,,19.0,0.0,4.0,0.0,0.0,29.0,MO,,,
273,2009-10-01,5.0,11.0,0.0,0.0,0.0,12.0,24.0,78.0,,12.0,,12.0,19.0,0.0,0.0,0.0,11.0,MO,,,
274,2009-11-01,0.0,0.0,0.0,25.0,0.0,0.0,0.0,24.0,,0.0,,21.0,0.0,6.0,0.0,0.0,25.0,MO,,,
275,2009-12-01,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,,0.0,,16.0,0.0,5.0,0.0,8.0,0.0,MO,,,
276,2010-01-01,0.0,16.0,0.0,0.0,0.0,13.0,0.0,9.0,,0.0,,15.0,0.0,5.0,0.0,0.0,19.0,MO,,,
277,2010-02-01,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,,0.0,,19.0,0.0,14.0,0.0,0.0,11.0,MO,,,
278,2010-03-01,0.0,7.0,7.0,0.0,0.0,24.0,0.0,12.0,,0.0,,21.0,37.0,0.0,0.0,14.0,29.0,MO,,,
279,2010-04-01,4.0,11.0,0.0,0.0,12.0,20.0,17.0,12.0,,0.0,,22.0,0.0,11.0,0.0,0.0,29.0,MO,,,
280,2010-05-01,8.0,0.0,0.0,0.0,15.0,7.0,0.0,16.0,,0.0,,13.0,11.0,10.0,0.0,0.0,25.0,MO,,,
281,2010-06-01,6.0,24.0,0.0,21.0,0.0,14.0,0.0,0.0,,0.0,,9.0,0.0,0.0,0.0,0.0,11.0,MO,,,
282,2010-07-01,4.0,0.0,0.0,0.0,21.0,18.0,30.0,14.0,,0.0,,31.0,0.0,6.0,0.0,0.0,34.0,MO,,,
283,2010-08-01,0.0,0.0,7.0,0.0,0.0,6.0,53.0,0.0,,0.0,,22.0,0.0,0.0,0.0,0.0,0.0,MO,,,
284,2010-09-01,9.0,16.0,5.0,0.0,0.0,8.0,0.0,13.0,,36.0,,28.0,0.0,0.0,0.0,0.0,38.0,MO,,,
285,2010-10-01,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,,0.0,,30.0,12.0,0.0,0.0,0.0,0.0,MO,,,
286,2010-11-01,0.0,0.0,0.0,0.0,35.0,8.0,0.0,0.0,,18.0,,14.0,0.0,7.0,0.0,0.0,20.0,MO,,,
287,2010-12-01,4.0,9.0,0.0,0.0,0.0,14.0,0.0,9.0,,0.0,,12.0,0.0,7.0,5.0,0.0,18.0,MO,,,
288,2011-01-01,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,,0.0,,15.0,14.0,3.0,0.0,0.0,21.0,MO,,,
289,2011-02-01,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,,7.0,,14.0,0.0,0.0,0.0,0.0,24.0,MO,,,
290,2011-03-01,5.0,4.0,0.0,0.0,12.0,9.0,0.0,0.0,,0.0,,15.0,0.0,0.0,0.0,0.0,26.0,MO,,,
291,2011-04-01,0.0,10.0,0.0,11.0,9.0,11.0,0.0,0.0,,0.0,,9.0,21.0,0.0,0.0,0.0,14.0,MO,,,
292,2011-05-01,2.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,,0.0,,7.0,0.0,0.0,2.0,0.0,21.0,MO,,,
293,2011-06-01,3.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.0,,20.0,6.0,3.0,0.0,0.0,22.0,MO,,,
294,2011-07-01,2.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,,12.0,0.0,6.0,2.0,0.0,18.0,MO,,,
295,2011-08-01,3.0,5.0,4.0,0.0,0.0,10.0,0.0,0.0,,11.0,,8.0,0.0,4.0,0.0,0.0,27.0,MO,,,
296,2011-09-01,2.0,9.0,0.0,17.0,6.0,12.0,0.0,4.0,,0.0,,8.0,0.0,8.0,5.0,0.0,20.0,MO,,,
297,2011-10-01,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0,,17.0,0.0,3.0,2.0,4.0,9.0,MO,,,
298,2011-11-01,1.0,6.0,0.0,0.0,7.0,14.0,0.0,7.0,,4.0,,13.0,0.0,4.0,0.0,0.0,17.0,MO,,,
299,2011-12-01,4.0,10.0,4.0,0.0,10.0,8.0,0.0,6.0,,0.0,,17.0,0.0,0.0,0.0,0.0,4.0,MO,,,
300,2012-01-01,3.0,10.0,6.0,0.0,0.0,9.0,0.0,7.0,,0.0,,22.0,0.0,0.0,0.0,0.0,9.0,MO,,,
301,2012-02-01,3.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,,10.0,0.0,3.0,0.0,0.0,20.0,MO,,,
302,2012-03-01,3.0,13.0,0.0,0.0,0.0,7.0,9.0,3.0,,0.0,,16.0,0.0,1.0,0.0,0.0,15.0,MO,,,
303,2012-04-01,3.0,2.0,0.0,0.0,0.0,3.0,8.0,12.0,,0.0,,9.0,0.0,2.0,2.0,4.0,20.0,MO,,,
304,2012-05-01,1.0,2.0,3.0,0.0,7.0,0.0,0.0,3.0,,0.0,,13.0,0.0,2.0,2.0,0.0,21.0,MO,,,
305,2012-06-01,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,,18.0,,17.0,0.0,6.0,1.0,3.0,9.0,MO,,,
306,2012-07-01,4.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.0,,10.0,6.0,2.0,0.0,4.0,10.0,MO,,,
307,2012-08-01,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,14.0,0.0,0.0,1.0,0.0,9.0,MO,,,
308,2012-09-01,2.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,,5.0,,12.0,3.0,2.0,1.0,2.0,19.0,MO,,,
309,2012-10-01,2.0,2.0,2.0,0.0,0.0,7.0,0.0,5.0,,0.0,,9.0,9.0,2.0,1.0,0.0,19.0,MO,,,
310,2012-11-01,3.0,5.0,0.0,0.0,6.0,12.0,10.0,12.0,,0.0,,10.0,0.0,0.0,0.0,0.0,17.0,MO,,,
311,2012-12-01,2.0,4.0,0.0,4.0,0.0,12.0,0.0,9.0,,0.0,,8.0,6.0,4.0,0.0,0.0,4.0,MO,,,
312,2013-01-01,3.0,2.0,0.0,4.0,0.0,10.0,0.0,0.0,,3.0,,10.0,7.0,4.0,0.0,0.0,16.0,MO,,,
313,2013-02-01,2.0,4.0,3.0,0.0,8.0,11.0,0.0,5.0,,0.0,,16.0,0.0,2.0,0.0,0.0,12.0,MO,,,
314,2013-03-01,2.0,2.0,2.0,0.0,6.0,9.0,0.0,0.0,,0.0,,17.0,0.0,4.0,0.0,4.0,16.0,MO,,,
315,2013-04-01,2.0,4.0,1.0,3.0,0.0,10.0,10.0,0.0,,0.0,,10.0,6.0,4.0,3.0,0.0,17.0,MO,,,
316,2013-05-01,2.0,4.0,0.0,5.0,4.0,14.0,0.0,4.0,,0.0,,14.0,0.0,3.0,0.0,0.0,15.0,MO,,,
317,2013-06-01,3.0,4.0,0.0,0.0,6.0,12.0,0.0,0.0,,0.0,,15.0,0.0,0.0,0.0,0.0,8.0,MO,,,
318,2013-07-01,3.0,12.0,0.0,0.0,11.0,9.0,9.0,2.0,,0.0,,15.0,0.0,2.0,2.0,0.0,13.0,MO,,,
319,2013-08-01,1.0,4.0,0.0,0.0,10.0,6.0,6.0,3.0,,0.0,,12.0,7.0,0.0,0.0,0.0,13.0,MO,,,
320,2013-09-01,2.0,2.0,1.0,0.0,0.0,7.0,0.0,3.0,,0.0,,13.0,0.0,2.0,0.0,2.0,7.0,MO,,,
321,2013-10-01,4.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.0,,13.0,2.0,0.0,0.0,7.0,13.0,MO,,,
322,2013-11-01,3.0,4.0,0.0,0.0,7.0,6.0,6.0,4.0,,5.0,,13.0,0.0,4.0,0.0,0.0,15.0,MO,,,
323,2013-12-01,4.0,6.0,0.0,0.0,0.0,6.0,0.0,4.0,,0.0,,9.0,0.0,3.0,2.0,0.0,9.0,MO,,,
324,2014-01-01,2.0,3.0,0.0,0.0,9.0,9.0,5.0,6.0,,0.0,,11.0,4.0,0.0,1.0,0.0,5.0,MO,,,
325,2014-02-01,3.0,5.0,2.0,0.0,0.0,8.0,0.0,4.0,,0.0,,17.0,0.0,2.0,1.0,5.0,2.0,MO,,,
326,2014-03-01,3.0,4.0,0.0,2.0,8.0,9.0,0.0,4.0,,0.0,,12.0,8.0,3.0,0.0,0.0,11.0,MO,,,
327,2014-04-01,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,,12.0,5.0,2.0,0.0,0.0,13.0,MO,,,
328,2014-05-01,5.0,9.0,1.0,0.0,0.0,8.0,0.0,2.0,,0.0,,10.0,0.0,1.0,1.0,4.0,9.0,MO,,,
329,2014-06-01,3.0,6.0,0.0,3.0,0.0,6.0,5.0,0.0,,0.0,,11.0,0.0,2.0,0.0,0.0,13.0,MO,,,
330,2014-07-01,3.0,6.0,1.0,0.0,3.0,10.0,0.0,0.0,,0.0,,10.0,4.0,3.0,1.0,4.0,13.0,MO,,,
331,2014-08-01,4.0,5.0,0.0,5.0,4.0,7.0,0.0,0.0,,0.0,,12.0,0.0,0.0,2.0,0.0,2.0,MO,,,
332,2014-09-01,4.0,5.0,0.0,0.0,5.0,7.0,8.0,4.0,,0.0,,16.0,3.0,1.0,1.0,4.0,9.0,MO,,,
333,2014-10-01,3.0,3.0,2.0,0.0,5.0,11.0,8.0,5.0,,0.0,,13.0,4.0,4.0,1.0,6.0,8.0,MO,,,
334,2014-11-01,3.0,6.0,0.0,0.0,8.0,10.0,4.0,8.0,,2.0,,16.0,0.0,1.0,0.0,2.0,9.0,MO,,,
335,2014-12-01,2.0,3.0,0.0,0.0,9.0,8.0,0.0,3.0,,0.0,,16.0,2.0,3.0,0.0,0.0,14.0,MO,,,
336,2015-01-01,4.0,5.0,1.0,0.0,3.0,6.0,9.0,5.0,,0.0,,16.0,4.0,2.0,1.0,0.0,6.0,MO,,,
337,2015-02-01,3.0,1.0,0.0,12.0,4.0,8.0,5.0,0.0,,0.0,,14.0,0.0,1.0,0.0,0.0,8.0,MO,,,
338,2015-03-01,3.0,4.0,0.0,4.0,3.0,11.0,6.0,2.0,,3.0,,12.0,0.0,3.0,0.0,0.0,10.0,MO,,,
339,2015-04-01,3.0,2.0,0.0,0.0,5.0,11.0,6.0,5.0,,6.0,,17.0,3.0,3.0,0.0,0.0,10.0,MO,,,
340,2015-05-01,3.0,5.0,1.0,3.0,0.0,12.0,0.0,0.0,,0.0,,9.0,0.0,3.0,2.0,0.0,12.0,MO,,,
341,2015-06-01,4.0,4.0,1.0,3.0,0.0,7.0,0.0,10.0,,0.0,,11.0,4.0,5.0,0.0,2.0,9.0,MO,,,
